"Genre Id","Servie Tmdb Id","Servie Type"
"7","14194","movie"
"23","14194","movie"
"4","14214","movie"
"7","14214","movie"
"7","14292","movie"
"10","14292","movie"
"7","14337","movie"
"19","14337","movie"
"23","14337","movie"
"4","14347","movie"
"18","14347","movie"
"7","14395","movie"
"18","14395","movie"
"4","14467","movie"
"7","14467","movie"
"18","14467","movie"
"4","14546","movie"
"1","14560","movie"
"2","14560","movie"
"4","14560","movie"
"8","14560","movie"
"4","14750","movie"
"18","14750","movie"
"7","14752","movie"
"18","14752","movie"
"1","14756","movie"
"7","14756","movie"
"10","14756","movie"
"1","14863","movie"
"2","14863","movie"
"9","14863","movie"
"11","14863","movie"
"1","14869","movie"
"2","14869","movie"
"19","14869","movie"
"23","14869","movie"
"1","15066","movie"
"2","15066","movie"
"5","15066","movie"
"5","15070","movie"
"7","15070","movie"
"4","15084","movie"
"7","15084","movie"
"18","15084","movie"
"1","15255","movie"
"5","15255","movie"
"23","15255","movie"
"2","15338","movie"
"4","15338","movie"
"5","15338","movie"
"8","15338","movie"
"1","15359","movie"
"2","15359","movie"
"3","15359","movie"
"9","15359","movie"
"19","15359","movie"
"4","15467","movie"
"7","15467","movie"
"18","15467","movie"
"2","15512","movie"
"3","15512","movie"
"8","15512","movie"
"19","15512","movie"
"2","15657","movie"
"3","15657","movie"
"8","15657","movie"
"7","15772","movie"
"18","15772","movie"
"7","15774","movie"
"7","15775","movie"
"9","15775","movie"
"18","15775","movie"
"7","15859","movie"
"18","15859","movie"
"4","15864","movie"
"7","15864","movie"
"18","15864","movie"
"7","15917","movie"
"18","15917","movie"
"2","15969","movie"
"3","15969","movie"
"8","15969","movie"
"18","15969","movie"
"4","15974","movie"
"8","15974","movie"
"11","15978","movie"
"14","15978","movie"
"1","16000","movie"
"8","16000","movie"
"19","16000","movie"
"7","16283","movie"
"13","16283","movie"
"18","16283","movie"
"4","16337","movie"
"11","16337","movie"
"4","16345","movie"
"7","16345","movie"
"1","16353","movie"
"2","16353","movie"
"23","16353","movie"
"3","16366","movie"
"8","16366","movie"
"5","16566","movie"
"7","16566","movie"
"7","16576","movie"
"18","16576","movie"
"1","16577","movie"
"3","16577","movie"
"8","16577","movie"
"19","16577","movie"
"5","16617","movie"
"14","16617","movie"
"23","16617","movie"
"4","16780","movie"
"11","16780","movie"
"7","16987","movie"
"18","16987","movie"
"4","16996","movie"
"1","17047","movie"
"2","17047","movie"
"4","17047","movie"
"8","17047","movie"
"18","17047","movie"
"5","17124","movie"
"7","17124","movie"
"14","17124","movie"
"1","17336","movie"
"5","17336","movie"
"18","17336","movie"
"1","17478","movie"
"5","17478","movie"
"7","17478","movie"
"23","17478","movie"
"1","17501","movie"
"7","17501","movie"
"23","17501","movie"
"5","17532","movie"
"14","17532","movie"
"19","17532","movie"
"23","17532","movie"
"2","17578","movie"
"3","17578","movie"
"14","17578","movie"
"4","18126","movie"
"7","18126","movie"
"8","18126","movie"
"13","18126","movie"
"18","18126","movie"
"2","18239","movie"
"7","18239","movie"
"9","18239","movie"
"18","18239","movie"
"4","18240","movie"
"7","18240","movie"
"18","18240","movie"
"1","18360","movie"
"2","18360","movie"
"4","18360","movie"
"8","18360","movie"
"9","18360","movie"
"1","18491","movie"
"3","18491","movie"
"7","18491","movie"
"19","18491","movie"
"1","18555","movie"
"7","18555","movie"
"23","18555","movie"
"4","18610","movie"
"1","18666","movie"
"7","18666","movie"
"1","18673","movie"
"14","18673","movie"
"23","18673","movie"
"4","18785","movie"
"6","18875","movie"
"4","19025","movie"
"11","19025","movie"
"23","19025","movie"
"7","19139","movie"
"1","19263","movie"
"3","19263","movie"
"4","19404","movie"
"7","19404","movie"
"18","19404","movie"
"1","19543","movie"
"2","19543","movie"
"9","19543","movie"
"11","19543","movie"
"5","19616","movie"
"7","19616","movie"
"23","19616","movie"
"4","19620","movie"
"7","19620","movie"
"18","19620","movie"
"1","19623","movie"
"23","19623","movie"
"7","19624","movie"
"18","19624","movie"
"4","19625","movie"
"7","19625","movie"
"4","19636","movie"
"4","19637","movie"
"5","19657","movie"
"23","19657","movie"
"1","19658","movie"
"5","19658","movie"
"7","19658","movie"
"23","19658","movie"
"4","19663","movie"
"7","19663","movie"
"18","19663","movie"
"2","19666","movie"
"7","19666","movie"
"18","19666","movie"
"1","19669","movie"
"5","19669","movie"
"23","19669","movie"
"4","19670","movie"
"8","19670","movie"
"7","19672","movie"
"4","19824","movie"
"5","19885","tv"
"7","19885","tv"
"14","19885","tv"
"4","19899","movie"
"18","19899","movie"
"4","19908","movie"
"11","19908","movie"
"11","19912","movie"
"14","19912","movie"
"4","19913","movie"
"7","19913","movie"
"18","19913","movie"
"1","19995","movie"
"2","19995","movie"
"9","19995","movie"
"19","19995","movie"
"1","20002","movie"
"4","20002","movie"
"1","20132","movie"
"23","20132","movie"
"4","20145","movie"
"23","20145","movie"
"1","20290","movie"
"2","20290","movie"
"7","20290","movie"
"23","20290","movie"
"1","20294","movie"
"4","20294","movie"
"7","20294","movie"
"18","20294","movie"
"3","20352","movie"
"4","20352","movie"
"8","20352","movie"
"4","20359","movie"
"4","20360","movie"
"7","20360","movie"
"18","20360","movie"
"4","20390","movie"
"18","20390","movie"
"1","20413","movie"
"2","20413","movie"
"4","20413","movie"
"4","20453","movie"
"7","20453","movie"
"18","20493","movie"
"19","20493","movie"
"4","20495","movie"
"18","20495","movie"
"1","20526","movie"
"2","20526","movie"
"19","20526","movie"
"7","20534","movie"
"23","20534","movie"
"7","20656","movie"
"18","20656","movie"
"3","20677","movie"
"5","20677","movie"
"23","20677","movie"
"1","20688","movie"
"5","20688","movie"
"7","20688","movie"
"1","20742","movie"
"5","20742","movie"
"10","20742","movie"
"4","20832","movie"
"5","20832","movie"
"2","20856","movie"
"4","20856","movie"
"8","20856","movie"
"9","20856","movie"
"19","20856","movie"
"4","20917","movie"
"23","20917","movie"
"4","20931","movie"
"7","20931","movie"
"23","20931","movie"
"1","20971","movie"
"23","20971","movie"
"1","21175","movie"
"7","21175","movie"
"18","21175","movie"
"24","21175","movie"
"4","21184","movie"
"4","21297","movie"
"7","21297","movie"
"18","21297","movie"
"2","21422","movie"
"3","21422","movie"
"14","21422","movie"
"2","21452","movie"
"3","21452","movie"
"5","21452","movie"
"8","21452","movie"
"14","21452","movie"
"4","21461","movie"
"7","21461","movie"
"18","21461","movie"
"4","21614","movie"
"5","21614","movie"
"1","21665","movie"
"3","21832","movie"
"7","21832","movie"
"19","21832","movie"
"5","21982","movie"
"23","21982","movie"
"18","22315","movie"
"23","22315","movie"
"1","22538","movie"
"4","22538","movie"
"18","22538","movie"
"4","22609","movie"
"7","22609","movie"
"18","22609","movie"
"1","22717","movie"
"4","22717","movie"
"5","22717","movie"
"23","22717","movie"
"3","22794","movie"
"4","22794","movie"
"8","22794","movie"
"11","22804","movie"
"14","22804","movie"
"7","22881","movie"
"7","22954","movie"
"10","22954","movie"
"7","22971","movie"
"18","22971","movie"
"24","22971","movie"
"1","23172","movie"
"4","23172","movie"
"8","23172","movie"
"1","23483","movie"
"5","23483","movie"
"11","23823","movie"
"23","23823","movie"
"2","24021","movie"
"7","24021","movie"
"9","24021","movie"
"18","24021","movie"
"1","24428","movie"
"2","24428","movie"
"19","24428","movie"
"1","24595","movie"
"2","24595","movie"
"23","24595","movie"
"1","24603","movie"
"4","24603","movie"
"13","24603","movie"
"1","24752","movie"
"3","24752","movie"
"19","24752","movie"
"1","24827","movie"
"4","24827","movie"
"18","24827","movie"
"4","24864","movie"
"11","25018","movie"
"7","25100","movie"
"1","25516","movie"
"7","25516","movie"
"19","25516","movie"
"2","25642","movie"
"1","25867","movie"
"4","25867","movie"
"5","25867","movie"
"2","25868","movie"
"4","25868","movie"
"7","25868","movie"
"9","25868","movie"
"18","25868","movie"
"4","25869","movie"
"7","25869","movie"
"18","25869","movie"
"7","25937","movie"
"18","25937","movie"
"7","26022","movie"
"18","26022","movie"
"4","26123","movie"
"4","26153","movie"
"7","26153","movie"
"9","26153","movie"
"2","26264","movie"
"4","26264","movie"
"8","26264","movie"
"4","26277","movie"
"7","26277","movie"
"18","26277","movie"
"7","26379","movie"
"8","26379","movie"
"2","26662","movie"
"3","26662","movie"
"14","26662","movie"
"4","26815","movie"
"7","26815","movie"
"18","26815","movie"
"1","27205","movie"
"2","27205","movie"
"19","27205","movie"
"4","27298","movie"
"18","27298","movie"
"1","27573","movie"
"4","27573","movie"
"18","27573","movie"
"1","27576","movie"
"14","27576","movie"
"23","27576","movie"
"1","27578","movie"
"2","27578","movie"
"23","27578","movie"
"1","27581","movie"
"4","27581","movie"
"5","27581","movie"
"7","27964","movie"
"18","27964","movie"
"7","28178","movie"
"8","28178","movie"
"7","28211","movie"
"14","28211","movie"
"23","28211","movie"
"1","28609","movie"
"3","28609","movie"
"9","28609","movie"
"3","28764","movie"
"5","28764","movie"
"14","28764","movie"
"23","28764","movie"
"3","28808","movie"
"14","28808","movie"
"23","28808","movie"
"1","29988","movie"
"4","29988","movie"
"7","29988","movie"
"18","29988","movie"
"3","30178","movie"
"4","30178","movie"
"8","30178","movie"
"11","30497","movie"
"7","30695","movie"
"13","30695","movie"
"18","30695","movie"
"1","30886","movie"
"18","30886","movie"
"3","30981","tv"
"5","30981","tv"
"7","30981","tv"
"14","30981","tv"
"1","30991","tv"
"2","30991","tv"
"3","30991","tv"
"9","30991","tv"
"19","30991","tv"
"25","30991","tv"
"1","31109","tv"
"2","31109","tv"
"3","31109","tv"
"9","31109","tv"
"19","31109","tv"
"1","31524","movie"
"7","31524","movie"
"4","31897","movie"
"7","31897","movie"
"18","31897","movie"
"1","31910","tv"
"2","31910","tv"
"3","31910","tv"
"9","31910","tv"
"19","31910","tv"
"1","31911","tv"
"2","31911","tv"
"3","31911","tv"
"9","31911","tv"
"19","31911","tv"
"7","31977","movie"
"23","31983","movie"
"1","32022","movie"
"3","32022","movie"
"5","32022","movie"
"7","32022","movie"
"14","32022","movie"
"2","32643","movie"
"4","32643","movie"
"8","32643","movie"
"9","32643","movie"
"1","32740","movie"
"19","32740","movie"
"4","32856","movie"
"18","32856","movie"
"7","33202","movie"
"4","33206","movie"
"18","33206","movie"
"4","33217","movie"
"8","33217","movie"
"1","33457","movie"
"7","33457","movie"
"23","33457","movie"
"1","33880","tv"
"2","33880","tv"
"3","33880","tv"
"7","33880","tv"
"8","33880","tv"
"9","33880","tv"
"19","33880","tv"
"4","34016","movie"
"18","34016","movie"
"4","34144","movie"
"7","34369","movie"
"13","34369","movie"
"18","34369","movie"
"1","34384","movie"
"3","34384","movie"
"18","34384","movie"
"7","34418","movie"
"23","34418","movie"
"1","34433","movie"
"3","34433","movie"
"19","34433","movie"
"1","34544","movie"
"2","34544","movie"
"4","34544","movie"
"5","34544","movie"
"23","34544","movie"
"18","34764","movie"
"23","34764","movie"
"1","34851","movie"
"19","34851","movie"
"23","34851","movie"
"1","35053","movie"
"7","35053","movie"
"18","35053","movie"
"23","35053","movie"
"7","35064","movie"
"18","35064","movie"
"7","35690","movie"
"8","35690","movie"
"18","35690","movie"
"1","35791","movie"
"2","35791","movie"
"11","35791","movie"
"19","35791","movie"
"1","36557","movie"
"2","36557","movie"
"23","36557","movie"
"1","36643","movie"
"2","36643","movie"
"23","36643","movie"
"1","36657","movie"
"2","36657","movie"
"19","36657","movie"
"1","36658","movie"
"2","36658","movie"
"19","36658","movie"
"1","36668","movie"
"2","36668","movie"
"19","36668","movie"
"23","36668","movie"
"1","36669","movie"
"2","36669","movie"
"23","36669","movie"
"1","36670","movie"
"2","36670","movie"
"23","36670","movie"
"2","37135","movie"
"3","37135","movie"
"7","37135","movie"
"8","37135","movie"
"4","37165","movie"
"7","37165","movie"
"7","37233","movie"
"14","37233","movie"
"23","37233","movie"
"1","37460","movie"
"2","37460","movie"
"5","37460","movie"
"7","37460","movie"
"18","37460","movie"
"23","37460","movie"
"1","37472","movie"
"7","37472","movie"
"10","37472","movie"
"5","37708","movie"
"7","37708","movie"
"14","37708","movie"
"1","37724","movie"
"2","37724","movie"
"23","37724","movie"
"4","37725","movie"
"9","37725","movie"
"18","37725","movie"
"4","37735","movie"
"1","37737","movie"
"7","37737","movie"
"18","37737","movie"
"3","37797","movie"
"7","37797","movie"
"8","37797","movie"
"7","37799","movie"
"5","37822","movie"
"1","37834","movie"
"4","37834","movie"
"7","37950","movie"
"18","37950","movie"
"7","37951","movie"
"23","37951","movie"
"1","38055","movie"
"3","38055","movie"
"4","38055","movie"
"8","38055","movie"
"19","38055","movie"
"3","38142","movie"
"7","38142","movie"
"8","38142","movie"
"18","38142","movie"
"7","38199","movie"
"23","38199","movie"
"1","38234","movie"
"23","38234","movie"
"1","38356","movie"
"2","38356","movie"
"19","38356","movie"
"4","38365","movie"
"5","38542","movie"
"7","38542","movie"
"23","38542","movie"
"1","38575","movie"
"2","38575","movie"
"7","38575","movie"
"8","38575","movie"
"1","38700","movie"
"5","38700","movie"
"23","38700","movie"
"2","38745","movie"
"4","38745","movie"
"8","38745","movie"
"9","38745","movie"
"3","38757","movie"
"8","38757","movie"
"1","38955","movie"
"2","38955","movie"
"5","38955","movie"
"1","39100","movie"
"3","39100","movie"
"19","39100","movie"
"1","39101","movie"
"3","39101","movie"
"19","39101","movie"
"1","39102","movie"
"3","39102","movie"
"19","39102","movie"
"1","39103","movie"
"3","39103","movie"
"19","39103","movie"
"1","39104","movie"
"3","39104","movie"
"19","39104","movie"
"1","39105","movie"
"3","39105","movie"
"19","39105","movie"
"1","39106","movie"
"3","39106","movie"
"19","39106","movie"
"1","39107","movie"
"3","39107","movie"
"9","39107","movie"
"19","39107","movie"
"1","39108","movie"
"3","39108","movie"
"19","39108","movie"
"3","39202","movie"
"14","39202","movie"
"3","39203","movie"
"14","39203","movie"
"3","39204","movie"
"14","39204","movie"
"3","39205","movie"
"14","39205","movie"
"2","39206","movie"
"3","39206","movie"
"1","39207","movie"
"3","39207","movie"
"5","39207","movie"
"14","39207","movie"
"4","39217","movie"
"7","39217","movie"
"18","39217","movie"
"1","39254","movie"
"7","39254","movie"
"19","39254","movie"
"1","39323","movie"
"3","39323","movie"
"7","39323","movie"
"9","39323","movie"
"19","39323","movie"
"1","39324","movie"
"3","39324","movie"
"19","39324","movie"
"4","39347","movie"
"18","39347","movie"
"7","39538","movie"
"19","39538","movie"
"23","39538","movie"
"7","39839","movie"
"1","39898","tv"
"2","39898","tv"
"3","39898","tv"
"4","39898","tv"
"9","39898","tv"
"19","39898","tv"
"4","40264","movie"
"11","40264","movie"
"3","40424","tv"
"4","40777","movie"
"7","40777","movie"
"18","40777","movie"
"1","40805","movie"
"4","40805","movie"
"5","40805","movie"
"4","40807","movie"
"7","40807","movie"
"1","41109","movie"
"23","41109","movie"
"1","41154","movie"
"4","41154","movie"
"19","41154","movie"
"4","41188","movie"
"18","41188","movie"
"23","41188","movie"
"7","41233","movie"
"18","41233","movie"
"1","41283","movie"
"5","41283","movie"
"7","41283","movie"
"23","41283","movie"
"5","41439","movie"
"11","41439","movie"
"7","41511","movie"
"1","41517","movie"
"2","41517","movie"
"19","41517","movie"
"7","41518","movie"
"18","41518","movie"
"4","41630","movie"
"18","41630","movie"
"4","41733","movie"
"7","41733","movie"
"7","41847","movie"
"22","41847","movie"
"1","41902","movie"
"4","41902","movie"
"1","42509","tv"
"2","42509","tv"
"3","42509","tv"
"4","42509","tv"
"7","42509","tv"
"9","42509","tv"
"14","42509","tv"
"19","42509","tv"
"3","42589","tv"
"7","42589","tv"
"14","42589","tv"
"1","42705","tv"
"2","42705","tv"
"3","42705","tv"
"4","42705","tv"
"7","42705","tv"
"5","42966","movie"
"7","42966","movie"
"23","42966","movie"
"1","43074","movie"
"4","43074","movie"
"9","43074","movie"
"1","43209","movie"
"2","43209","movie"
"10","43209","movie"
"4","43347","movie"
"7","43347","movie"
"18","43347","movie"
"1","43410","movie"
"5","43410","movie"
"4","43593","movie"
"11","43593","movie"
"1","43865","tv"
"2","43865","tv"
"3","43865","tv"
"5","43865","tv"
"9","43865","tv"
"19","43865","tv"
"2","44115","movie"
"7","44115","movie"
"23","44115","movie"
"7","44214","movie"
"11","44214","movie"
"23","44214","movie"
"1","44251","movie"
"3","44251","movie"
"19","44251","movie"
"23","44363","movie"
"1","44425","movie"
"4","44425","movie"
"5","44425","movie"
"4","44565","movie"
"7","44565","movie"
"4","44566","movie"
"7","44566","movie"
"18","44566","movie"
"1","44613","movie"
"7","44613","movie"
"18","44613","movie"
"1","44726","movie"
"2","44726","movie"
"5","44726","movie"
"23","44726","movie"
"23","44749","movie"
"2","44896","movie"
"3","44896","movie"
"4","44896","movie"
"8","44896","movie"
"25","44896","movie"
"1","44912","movie"
"2","44912","movie"
"19","44912","movie"
"23","44912","movie"
"1","44977","movie"
"2","44977","movie"
"5","44977","movie"
"23","44977","movie"
"4","44978","movie"
"8","44978","movie"
"4","45243","movie"
"7","45269","movie"
"10","45269","movie"
"7","45316","movie"
"7","45317","movie"
"14","45612","movie"
"19","45612","movie"
"23","45612","movie"
"3","45783","tv"
"4","45783","tv"
"1","45950","tv"
"2","45950","tv"
"3","45950","tv"
"4","45950","tv"
"9","45950","tv"
"19","45950","tv"
"1","45997","tv"
"2","45997","tv"
"3","45997","tv"
"4","45997","tv"
"9","45997","tv"
"19","45997","tv"
"3","45998","tv"
"4","45998","tv"
"4","46040","movie"
"5","46040","movie"
"2","46195","movie"
"3","46195","movie"
"4","46195","movie"
"8","46195","movie"
"1","46260","tv"
"2","46260","tv"
"3","46260","tv"
"9","46260","tv"
"19","46260","tv"
"1","46298","tv"
"2","46298","tv"
"3","46298","tv"
"7","46298","tv"
"7","46387","movie"
"18","46387","movie"
"1","46403","movie"
"4","46403","movie"
"1","46406","movie"
"7","46406","movie"
"23","46406","movie"
"7","46418","movie"
"18","46418","movie"
"7","46423","movie"
"18","46423","movie"
"1","46671","tv"
"2","46671","tv"
"3","46671","tv"
"7","46671","tv"
"14","46671","tv"
"1","46922","tv"
"2","46922","tv"
"3","46922","tv"
"9","46922","tv"
"19","46922","tv"
"9","47655","movie"
"11","47655","movie"
"23","47655","movie"
"1","47933","movie"
"2","47933","movie"
"19","47933","movie"
"1","47964","movie"
"23","47964","movie"
"1","47971","movie"
"2","47971","movie"
"5","47971","movie"
"1","48138","movie"
"14","48138","movie"
"23","48138","movie"
"1","48301","movie"
"7","48650","movie"
"18","48650","movie"
"4","48988","movie"
"18","48988","movie"
"2","49013","movie"
"3","49013","movie"
"4","49013","movie"
"8","49013","movie"
"11","49018","movie"
"23","49018","movie"
"1","49026","movie"
"5","49026","movie"
"7","49026","movie"
"23","49026","movie"
"1","49040","movie"
"23","49040","movie"
"7","49047","movie"
"19","49047","movie"
"23","49047","movie"
"3","49444","movie"
"8","49444","movie"
"1","49518","movie"
"7","49518","movie"
"18","49518","movie"
"1","49519","movie"
"2","49519","movie"
"3","49519","movie"
"4","49519","movie"
"8","49519","movie"
"9","49519","movie"
"1","49521","movie"
"2","49521","movie"
"19","49521","movie"
"1","49526","movie"
"5","49526","movie"
"23","49526","movie"
"1","49530","movie"
"19","49530","movie"
"23","49530","movie"
"1","49538","movie"
"2","49538","movie"
"19","49538","movie"
"4","49679","movie"
"18","49679","movie"
"19","49679","movie"
"4","50099","movie"
"7","50099","movie"
"18","50099","movie"
"4","50544","movie"
"18","50544","movie"
"1","50571","movie"
"2","50619","movie"
"9","50619","movie"
"18","50619","movie"
"2","50620","movie"
"7","50620","movie"
"9","50620","movie"
"18","50620","movie"
"4","50646","movie"
"7","50646","movie"
"18","50646","movie"
"1","51216","movie"
"5","51216","movie"
"7","51216","movie"
"1","51497","movie"
"5","51497","movie"
"23","51497","movie"
"4","51540","movie"
"5","51540","movie"
"1","51728","movie"
"7","51728","movie"
"23","51728","movie"
"3","51739","movie"
"8","51739","movie"
"9","51739","movie"
"7","51828","movie"
"18","51828","movie"
"14","51876","movie"
"19","51876","movie"
"23","51876","movie"
"4","52449","movie"
"4","52696","movie"
"7","52696","movie"
"18","52696","movie"
"1","53182","movie"
"7","53182","movie"
"24","53182","movie"
"7","53299","movie"
"1","54138","movie"
"2","54138","movie"
"19","54138","movie"
"1","54270","movie"
"3","54270","movie"
"7","54270","movie"
"19","54270","movie"
"1","54456","movie"
"2","54456","movie"
"5","54456","movie"
"4","54814","movie"
"7","54814","movie"
"8","54814","movie"
"18","54814","movie"
"4","55386","movie"
"7","55386","movie"
"18","55386","movie"
"4","55465","movie"
"11","55779","movie"
"14","55779","movie"
"1","56288","movie"
"4","56288","movie"
"8","56288","movie"
"1","56292","movie"
"2","56292","movie"
"23","56292","movie"
"7","56338","movie"
"14","56338","movie"
"23","56338","movie"
"1","56534","movie"
"5","56534","movie"
"14","56534","movie"
"23","56534","movie"
"1","56969","movie"
"7","56969","movie"
"18","56969","movie"
"23","56969","movie"
"1","56998","tv"
"2","56998","tv"
"3","56998","tv"
"7","56998","tv"
"9","56998","tv"
"19","56998","tv"
"4","57214","movie"
"2","57800","movie"
"3","57800","movie"
"4","57800","movie"
"8","57800","movie"
"1","58046","movie"
"2","58046","movie"
"3","58046","movie"
"4","58051","movie"
"18","58051","movie"
"4","58128","movie"
"8","58128","movie"
"18","58128","movie"
"4","58224","movie"
"8","58224","movie"
"1","58233","movie"
"4","58233","movie"
"5","58233","movie"
"1","58302","movie"
"5","58302","movie"
"23","58302","movie"
"4","58333","movie"
"7","58333","movie"
"18","58333","movie"
"1","58574","movie"
"2","58574","movie"
"5","58574","movie"
"14","58574","movie"
"7","59267","movie"
"18","59267","movie"
"4","59436","movie"
"9","59436","movie"
"18","59436","movie"
"1","59859","movie"
"2","59859","movie"
"5","59859","movie"
"4","59861","movie"
"7","59861","movie"
"18","59861","movie"
"1","59965","movie"
"14","59965","movie"
"23","59965","movie"
"1","59967","movie"
"19","59967","movie"
"23","59967","movie"
"4","60307","movie"
"8","60307","movie"
"7","60308","movie"
"1","60625","tv"
"2","60625","tv"
"3","60625","tv"
"4","60625","tv"
"9","60625","tv"
"19","60625","tv"
"7","60735","tv"
"9","60735","tv"
"19","60735","tv"
"3","60863","tv"
"4","60863","tv"
"7","60863","tv"
"4","61182","movie"
"4","61202","movie"
"7","61202","movie"
"18","61202","movie"
"1","61374","tv"
"2","61374","tv"
"3","61374","tv"
"7","61374","tv"
"14","61374","tv"
"4","61400","movie"
"1","61459","tv"
"2","61459","tv"
"3","61459","tv"
"7","61459","tv"
"9","61459","tv"
"19","61459","tv"
"3","61663","tv"
"4","61663","tv"
"7","61663","tv"
"7","61664","tv"
"9","61664","tv"
"19","61664","tv"
"1","61791","movie"
"7","61791","movie"
"19","61791","movie"
"23","61791","movie"
"3","62211","movie"
"8","62211","movie"
"3","62640","tv"
"4","62640","tv"
"1","62715","tv"
"2","62715","tv"
"3","62715","tv"
"9","62715","tv"
"19","62715","tv"
"8","62883","movie"
"9","62883","movie"
"18","62883","movie"
"1","63006","movie"
"5","63006","movie"
"7","63006","movie"
"4","63180","tv"
"7","63180","tv"
"4","63492","movie"
"18","63492","movie"
"1","63926","tv"
"2","63926","tv"
"3","63926","tv"
"4","63926","tv"
"7","64464","tv"
"9","64464","tv"
"19","64464","tv"
"7","64682","movie"
"18","64682","movie"
"1","64688","movie"
"4","64688","movie"
"5","64688","movie"
"5","64690","movie"
"7","64690","movie"
"23","64690","movie"
"3","64706","tv"
"4","64706","tv"
"3","65249","tv"
"7","65249","tv"
"14","65249","tv"
"3","65329","tv"
"4","65329","tv"
"7","65329","tv"
"14","65329","tv"
"4","65521","movie"
"7","65521","movie"
"18","65521","movie"
"4","65683","movie"
"7","65683","movie"
"18","65683","movie"
"5","65754","movie"
"14","65754","movie"
"23","65754","movie"
"3","65759","movie"
"4","65759","movie"
"8","65759","movie"
"1","65930","tv"
"2","65930","tv"
"3","65930","tv"
"1","65946","movie"
"4","65946","movie"
"1","66018","movie"
"23","66018","movie"
"7","66732","tv"
"9","66732","tv"
"14","66732","tv"
"19","66732","tv"
"7","66788","tv"
"14","66788","tv"
"3","67043","tv"
"5","67043","tv"
"7","67043","tv"
"1","67109","movie"
"4","67109","movie"
"3","67389","tv"
"4","67389","tv"
"7","67389","tv"
"4","68029","movie"
"5","68029","movie"
"4","68256","movie"
"8","68256","movie"
"9","68421","tv"
"19","68421","tv"
"1","68721","movie"
"2","68721","movie"
"19","68721","movie"
"1","68724","movie"
"7","68724","movie"
"19","68724","movie"
"23","68724","movie"
"1","68726","movie"
"2","68726","movie"
"19","68726","movie"
"2","68728","movie"
"8","68728","movie"
"9","68728","movie"
"1","68742","movie"
"4","69710","tv"
"7","69710","tv"
"1","69775","movie"
"5","69775","movie"
"7","69775","movie"
"23","69775","movie"
"4","69891","movie"
"7","69891","movie"
"8","69891","movie"
"1","70006","movie"
"7","70006","movie"
"7","70523","tv"
"9","70523","tv"
"14","70523","tv"
"19","70523","tv"
"1","70590","movie"
"5","70590","movie"
"7","70590","movie"
"3","70880","tv"
"7","70880","tv"
"5","71446","tv"
"7","71446","tv"
"1","71469","movie"
"11","71469","movie"
"19","71469","movie"
"23","71469","movie"
"4","71552","movie"
"4","71668","movie"
"11","71668","movie"
"23","71668","movie"
"11","71672","movie"
"23","71672","movie"
"1","71676","movie"
"9","71676","movie"
"23","71676","movie"
"1","71679","movie"
"11","71679","movie"
"19","71679","movie"
"1","71883","movie"
"3","71883","movie"
"19","71883","movie"
"1","71920","movie"
"10","71920","movie"
"24","71920","movie"
"4","72105","movie"
"9","72105","movie"
"1","72190","movie"
"7","72190","movie"
"11","72190","movie"
"19","72190","movie"
"23","72190","movie"
"3","72296","tv"
"4","72296","tv"
"1","72545","movie"
"2","72545","movie"
"19","72545","movie"
"1","72559","movie"
"2","72559","movie"
"19","72559","movie"
"23","72559","movie"
"7","72570","movie"
"18","72570","movie"
"23","72784","movie"
"1","73223","tv"
"2","73223","tv"
"3","73223","tv"
"4","73223","tv"
"1","73582","movie"
"7","73582","movie"
"18","73582","movie"
"4","73961","movie"
"8","73961","movie"
"4","74458","movie"
"7","74458","movie"
"18","74458","movie"
"11","74481","movie"
"3","74866","tv"
"1","75174","movie"
"2","75174","movie"
"7","75174","movie"
"23","75174","movie"
"1","75612","movie"
"2","75612","movie"
"14","75612","movie"
"19","75612","movie"
"5","75656","movie"
"23","75656","movie"
"1","75745","movie"
"5","75745","movie"
"7","75745","movie"
"23","75745","movie"
"1","75780","movie"
"5","75780","movie"
"7","75780","movie"
"23","75780","movie"
"3","75865","tv"
"4","75865","tv"
"4","75896","movie"
"3","75986","tv"
"4","75986","tv"
"1","76163","movie"
"2","76163","movie"
"23","76163","movie"
"1","76170","movie"
"2","76170","movie"
"9","76170","movie"
"19","76170","movie"
"1","76338","movie"
"2","76338","movie"
"9","76338","movie"
"1","76479","tv"
"2","76479","tv"
"9","76479","tv"
"19","76479","tv"
"4","76493","movie"
"1","76600","movie"
"2","76600","movie"
"19","76600","movie"
"11","76617","movie"
"23","76617","movie"
"5","76659","tv"
"7","76659","tv"
"4","76684","movie"
"1","77617","movie"
"3","77617","movie"
"5","77617","movie"
"14","77617","movie"
"7","77877","movie"
"18","77877","movie"
"4","77930","movie"
"7","77930","movie"
"1","77939","tv"
"2","77939","tv"
"3","77939","tv"
"7","77939","tv"
"3","77950","movie"
"8","77950","movie"
"3","78102","tv"
"9","78102","tv"
"19","78102","tv"
"4","78442","movie"
"7","78442","movie"
"18","78442","movie"
"1","79141","tv"
"2","79141","tv"
"3","79141","tv"
"4","79141","tv"
"9","79141","tv"
"19","79141","tv"
"3","79166","tv"
"4","79166","tv"
"1","79352","tv"
"2","79352","tv"
"5","79352","tv"
"7","79352","tv"
"7","79464","movie"
"13","79464","movie"
"18","79464","movie"
"7","79696","tv"
"9","79696","tv"
"14","79696","tv"
"19","79696","tv"
